"siteID","siteuse","replsite","lon_WGS84","lat_WGS84","stratum","wgt","ip","mdcaty","gnis_name","reachcode","hectares","repunit","resource","comments","lakecode","shape_leng","shape_area","area_cat","sframe_st","geometry"
"FLLL23001-245","Over","Next",-82.0725379176466,29.7310260863855,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(586173.802693725, 637476.076180374)
"FLLL23001-246","Over","Next",-82.1888383765147,29.9244339964624,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(574625.812774584, 658774.963167842)
"FLLL23001-247","Over","Next",-82.4042342445262,30.1081619683311,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Palestine Lake","03070204000892",373.104808728,"Zone 2","Large Lake",NA,"4133-03070204000892",9087.43945442,3731048.08728,"Zone 2_(215,467]","Zone 2",c(553595.425275395, 678881.279862299)
"FLLL23001-248","Over","Next",-82.1022692566902,29.7825045608116,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Little Santa Fe Lake","03110206010594",466.62652565,"Zone 2","Large Lake",NA,"4623-03110206010594",10354.6617525,4666265.2565,"Zone 2_(215,467]","Zone 2",c(583214.328289761, 643146.015643639)
"FLLL23001-249","Over","Next",-82.0808511665473,29.7277463544819,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(585376.556527759, 637099.475035212)
"FLLL23001-250","Over","Next",-82.7229749418205,29.5755528423762,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Shirley Lake","03110101000848",33.1772646402,"Zone 2","Large Lake",NA,"2987-03110101000848",2406.32616974,331772.646402,"Zone 2_[10,49]","Zone 2",c(523529.581228594, 619399.22121262)
"FLLL23001-251","Over","Next",-82.4138043142994,30.1144896828885,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Palestine Lake","03070204000892",373.104808728,"Zone 2","Large Lake",NA,"4133-03070204000892",9087.43945442,3731048.08728,"Zone 2_(215,467]","Zone 2",c(552665.304748435, 679571.715295095)
"FLLL23001-252","Over","Next",-82.0694882550407,29.7545441340377,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(586427.47192835, 640091.361910662)
"FLLL23001-253","Over","Next",-82.1587788410839,29.9383726666806,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Lake Crosby","03110206000669",214.669410076,"Zone 2","Large Lake",NA,"4181-03110206000669",6202.88095557,2146694.10076,"Zone 2_(49,215]","Zone 2",c(577500.730767006, 660365.056891857)
"FLLL23001-254","Over","Next",-83.969497616293,30.4000584187393,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Lake Catherine","03120001000940",14.8834447077,"Zone 2","Large Lake",NA,"4054-03120001000940",1765.23718934,148834.447077,"Zone 2_[10,49]","Zone 2",c(402927.979395221, 710285.630911602)
"FLLL23001-255","Over","Next",-82.91637096987,30.2483323432415,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","White Lake","03110205000676",18.8306399298,"Zone 2","Large Lake",NA,"4086-03110205000676",3215.66436871,188306.399298,"Zone 2_[10,49]","Zone 2",c(504166.162985515, 693903.481097075)
"FLLL23001-256","Over","Next",-82.0938102966588,29.7445070837244,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(584096.130867269, 638940.636189335)
"FLLL23001-257","Over","Next",-82.1722855315064,29.8518428441242,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Hampton Lake","03110206010854",330.181258538,"Zone 2","Large Lake",NA,"4142-03110206010854",8026.70905481,3301812.58538,"Zone 2_(215,467]","Zone 2",c(576341.099980147, 650740.805404396)
"FLLL23001-258","Over","Next",-83.2071208605464,30.6086437248671,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Lake Octahatechee","03110203002366",77.0717205095,"Zone 2","Large Lake",NA,"4121-03110203002366",9122.72929486,770717.205095,"Zone 2_(49,215]","Zone 2",c(475960.559992634, 733676.746483301)
"FLLL23001-259","Over","Next",-82.4476875281149,30.2358873788416,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Ocean Pond","03070204000891",693.151970988,"Zone 2","Large Lake",NA,"4137-03070204000891",9801.85273711,6931519.70988,"Zone 2_(467,805]","Zone 2",c(549234.730337309, 693003.822805856)
"FLLL23001-260","Over","Next",-82.8375492946382,30.2164178920309,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Low Lake","03110205000689",26.9479915599,"Zone 2","Large Lake",NA,"4126-03110205000689",2643.84995686,269479.915599,"Zone 2_[10,49]","Zone 2",c(511776.24002428, 690430.381647252)
"FLLL23001-261","Over","Next",-82.0605273914184,29.7312391812394,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(587333.433480584, 637517.920752058)
"FLLL23001-262","Over","Next",-82.1952223801593,29.9173526942613,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(574021.838406428, 657979.916305834)
"FLLL23001-263","Over","Next",-82.2996403064141,30.1190141528635,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Swift Creek Pond","03110206000618",236.3560413,"Zone 2","Large Lake",NA,"4182-03110206000618",6013.28123665,2363560.413,"Zone 2_(215,467]","Zone 2",c(563645.558761509, 680220.306156207)
"FLLL23001-264","Over","Next",-82.1005496445996,29.7736230334792,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Little Santa Fe Lake","03110206010594",466.62652565,"Zone 2","Large Lake",NA,"4623-03110206010594",10354.6617525,4666265.2565,"Zone 2_(215,467]","Zone 2",c(583395.520600208, 642162.66820905)
"FLLL23001-265","Over","Next",-82.3352999509084,30.0376260252666,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Butler Lake","03110206010856",150.068034151,"Zone 2","Large Lake",NA,"4145-03110206010856",4588.51302773,1500680.34151,"Zone 2_(49,215]","Zone 2",c(560335.779224015, 671140.034100645)
"FLLL23001-266","Over","Next",-82.7327682353116,29.6981364334045,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Waters Lake","03110206000942",57.3728379577,"Zone 2","Large Lake","Boat ramp closed","4135-03110206000942",4970.6878336,573728.379577,"Zone 2_(49,215]","Zone 2",c(522442.427365913, 632998.70701012)
"FLLL23001-267","Over","Next",-82.4274900472159,30.2251087474601,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Ocean Pond","03070204000891",693.151970988,"Zone 2","Large Lake",NA,"4137-03070204000891",9801.85273711,6931519.70988,"Zone 2_(467,805]","Zone 2",c(551191.607290135, 691832.174798687)
"FLLL23001-268","Over","Next",-82.0745180622592,29.746131081761,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(585956.371921189, 639149.859047758)
"FLLL23001-269","Over","Next",-82.1541494546101,29.923421732273,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Lake Rowell","03110206000706",136.386531329,"Zone 2","Large Lake",NA,"4193-03110206000706",5878.05170564,1363865.31329,"Zone 2_(49,215]","Zone 2",c(577971.830774168, 658712.196310315)
"FLLL23001-270","Over","Next",-83.4400189134228,30.6057871554961,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Elbow Pond","03110103000630",25.8635502955,"Zone 2","Large Lake",NA,"4106-03110103000630",2809.82992699,258635.502955,"Zone 2_[10,49]","Zone 2",c(453649.746832955, 733237.378480613)
"FLLL23001-271","Over","Next",-82.6330306263769,30.166907896656,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Alligator Lake","03110206000619",68.1654485241,"Zone 2","Large Lake",NA,"4129-03110206000619",9314.78933441,681654.485241,"Zone 2_(49,215]","Zone 2",c(531502.042888252, 685137.043329149)
"FLLL23001-272","Over","Next",-82.0926189744398,29.734124898414,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(584229.005228263, 637789.910468008)
"FLLL23001-273","Over","Next",-82.1891938745987,29.9404602509623,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(574565.415337768, 660553.357464438)
"FLLL23001-274","Over","Next",-83.4672914120366,30.4972905037883,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Plant Pond","03110103000838",27.7505177147,"Zone 2","Large Lake",NA,"4114-03110103000838",2495.09310282,277505.177147,"Zone 2_[10,49]","Zone 2",c(451088.895511974, 721186.141835444)
"FLLL23001-275","Over","Next",-82.6257774371604,30.1645759477964,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]",NA,"03110206007219",128.325861075,"Zone 2","Large Lake",NA,"4390-03110206007219",6736.31764753,1283258.61075,"Zone 2_(49,215]","Zone 2",c(532202.653155313, 684885.975899041)
"FLLL23001-276","Over","Next",-82.1937727604503,29.9290206263493,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(574142.633280059, 659277.098028057)
"FLLL23001-277","Over","Next",-82.1414026841977,29.7843422844633,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Lake Alto","03110206000837",221.154370626,"Zone 2","Large Lake",NA,"4147-03110206000837",6430.74951258,2211543.70626,"Zone 2_(215,467]","Zone 2",c(579433.448745105, 643292.471644535)
"FLLL23001-278","Over","Next",-82.1799732896839,29.9226242095979,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(575483.456377365, 658586.662595261)
"FLLL23001-279","Over","Next",-82.4167211407677,30.1294141080836,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Palestine Lake","03070204000892",373.104808728,"Zone 2","Large Lake",NA,"4133-03070204000892",9087.43945442,3731048.08728,"Zone 2_(215,467]","Zone 2",c(552363.317564357, 681224.575876637)
"FLLL23001-280","Over","Next",-82.3418326885687,30.0288430173957,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Butler Lake","03110206010856",150.068034151,"Zone 2","Large Lake",NA,"4145-03110206010856",4588.51302773,1500680.34151,"Zone 2_(49,215]","Zone 2",c(559719.725368496, 670156.686666057)
"FLLL23001-281","Over","Next",-82.0894653391061,29.7566995651686,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(584494.753950251, 640300.584769085)
"FLLL23001-282","Over","Next",-83.4107265076733,30.6132113648372,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Cherry Lake","03110203002370",196.40449392,"Zone 2","Large Lake",NA,"4115-03110203002370",5147.22522089,1964044.9392,"Zone 2_(49,215]","Zone 2",c(456452.187901198, 734074.269914305)
"FLLL23001-283","Over","Next",-82.6915255752389,30.2096836144626,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Lake Jeffery","03110201001154",48.101905121,"Zone 2","Large Lake",NA,"4131-03110201001154",3822.82890598,481019.05121,"Zone 2_[10,49]","Zone 2",c(525824.683827586, 689823.635357826)
"FLLL23001-284","Over","Next",-82.1753610942242,29.9359478529497,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(575906.238435074, 660072.144890065)
"FLLL23001-285","Over","Next",-82.4265634911005,30.2283032927307,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Ocean Pond","03070204000891",693.151970988,"Zone 2","Large Lake",NA,"4137-03070204000891",9801.85273711,6931519.70988,"Zone 2_(467,805]","Zone 2",c(551276.163701676, 692187.853658006)
"FLLL23001-286","Over","Next",-82.0626981503509,29.7218451089917,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(587140.161682774, 636471.806459943)
"FLLL23001-287","Over","Next",-82.0730305450267,29.7593042717364,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(586077.16679482, 640614.41905672)
"FLLL23001-288","Over","Next",-83.6995310926885,30.5043787417598,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Lake Logan","03110103000730",29.9929244497,"Zone 2","Large Lake",NA,"4111-03110103000730",2116.54494253,299929.244497,"Zone 2_[10,49]","Zone 2",c(428814.320814384, 721897.499554082)
"FLLL23001-289","Over","Next",-82.8785486929621,30.3198639727234,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Lake Louise","03110201001119",42.231809261,"Zone 2","Large Lake",NA,"4125-03110201001119",2416.31656459,422318.09261,"Zone 2_[10,49]","Zone 2",c(507729.611757635, 701874.872002994)
"FLLL23001-290","Over","Next",-82.0820218545521,29.7532064583398,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(585219.523192039, 639923.983623924)
"FLLL23001-291","Over","Next",-82.1723880651326,29.86051443111,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Hampton Lake","03110206010854",330.181258538,"Zone 2","Large Lake",NA,"4142-03110206010854",8026.70905481,3301812.58538,"Zone 2_(215,467]","Zone 2",c(576316.94100542, 651703.230553142)
"FLLL23001-292","Over","Next",-83.4171725435477,30.6104095355998,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Cherry Lake","03110203002370",196.40449392,"Zone 2","Large Lake",NA,"4115-03110203002370",5147.22522089,1964044.9392,"Zone 2_(49,215]","Zone 2",c(455836.134045679, 733760.43562667)
"FLLL23001-293","Over","Next",-83.1394613985339,30.0410007854428,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Alton Lake","03110205005796",26.2505166107,"Zone 2","Large Lake",NA,"4098-03110205005796",3355.17338091,262505.166107,"Zone 2_[10,49]","Zone 2",c(482882.106251701, 670721.588383799)
"FLLL23001-294","Over","Next",-82.0580515739195,29.7436447121707,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(587550.86425312, 638898.79161765)
"FLLL23001-295","Over","Next",-82.1000775646497,29.7790825875186,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Little Santa Fe Lake","03110206010594",466.62652565,"Zone 2","Large Lake",NA,"4623-03110206010594",10354.6617525,4666265.2565,"Zone 2_(215,467]","Zone 2",c(583431.759062297, 642769.414498477)
"FLLL23001-296","Over","Next",-82.7297278659167,29.7015014839665,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Waters Lake","03110206000942",57.3728379577,"Zone 2","Large Lake","Boat ramp closed","4135-03110206000942",4970.6878336,573728.379577,"Zone 2_(49,215]","Zone 2",c(522732.335062628, 633375.308155281)
"FLLL23001-297","Over","Next",-82.4306610698208,30.2230700634381,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Ocean Pond","03070204000891",693.151970988,"Zone 2","Large Lake",NA,"4137-03070204000891",9801.85273711,6931519.70988,"Zone 2_(467,805]","Zone 2",c(550889.620106057, 691602.029654422)
"FLLL23001-298","Over","Next",-82.0783105753207,29.7578681265153,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(585569.828325569, 640447.040769981)
"FLLL23001-299","Over","Next",-82.1559992244328,29.9251421884687,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Lake Rowell","03110206000706",136.386531329,"Zone 2","Large Lake",NA,"4193-03110206000706",5878.05170564,1363865.31329,"Zone 2_(49,215]","Zone 2",c(577790.638463721, 658900.496882896)
"FLLL23001-300","Over","Next",-83.3477673476256,30.5784330620199,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Grassy Pond","03110203011312",12.2540116719,"Zone 2","Large Lake",NA,"4345-03110203011312",1573.08140436,122540.116719,"Zone 2_[10,49]","Zone 2",c(462504.01107012, 730245.491605163)
"FLLL23001-301","Over","Next",-82.8986173886053,30.2395246148731,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Peacock Lake","03110205000681",54.3127648403,"Zone 2","Large Lake",NA,"4273-03110205000681",4644.85334337,543127.648403,"Zone 2_(49,215]","Zone 2",c(505881.450191078, 692941.055948329)
"FLLL23001-302","Over","Next",-82.1709439150235,29.8497522347943,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Hampton Lake","03110206010854",330.181258538,"Zone 2","Large Lake",NA,"4142-03110206010854",8026.70905481,3301812.58538,"Zone 2_(215,467]","Zone 2",c(576473.974341141, 650510.660260131)
"FLLL23001-303","Over","Next",-82.7683048027713,30.2075411339545,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Ogden Lake","03110201001160",49.8205402677,"Zone 2","Large Lake",NA,"4128-03110201001160",3903.9453921,498205.402677,"Zone 2_(49,215]","Zone 2",c(518444.117048721, 689509.801070191)
"FLLL23001-304","Over","Next",-82.1897747206462,29.9135135470237,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(574553.335850405, 657561.470588988)
"FLLL23001-305","Over","Next",-82.0958564907269,29.770167469052,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Little Santa Fe Lake","03110206010594",466.62652565,"Zone 2","Large Lake",NA,"4623-03110206010594",10354.6617525,4666265.2565,"Zone 2_(215,467]","Zone 2",c(583854.541120006, 641786.067063889)
"FLLL23001-306","Over","Next",-82.7985318782112,29.6979555181173,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Fourmile Lake","03110205000991",49.864582969,"Zone 2","Large Lake",NA,"4123-03110205000991",2874.02062306,498645.82969,"Zone 2_(49,215]","Zone 2",c(516088.617012913, 632915.017866751)
"FLLL23001-307","Over","Next",-82.4274115986525,30.2219031030785,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Ocean Pond","03070204000891",693.151970988,"Zone 2","Large Lake",NA,"4137-03070204000891",9801.85273711,6931519.70988,"Zone 2_(467,805]","Zone 2",c(551203.686777498, 691476.495939368)
"FLLL23001-308","Over","Next",-82.1592572157616,29.9178333416675,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Lake Rowell","03110206000706",136.386531329,"Zone 2","Large Lake",NA,"4193-03110206000706",5878.05170564,1363865.31329,"Zone 2_(49,215]","Zone 2",c(577488.651279643, 658084.527735046)
"FLLL23001-309","Over","Next",-82.0817840664774,29.7315284859171,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(585279.920628854, 637517.920752058)
"FLLL23001-310","Over","Next",-83.4691250809116,30.4578938151177,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Rachel Lake","03110103000740",40.9191189006,"Zone 2","Large Lake",NA,"4109-03110103000740",3651.99040203,409191.189006,"Zone 2_[10,49]","Zone 2",c(450931.862176253, 716813.384094402)
"FLLL23001-311","Over","Next",-83.0344393091766,29.7542238434442,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Governor Hill Lake","03110205000938",13.4304738312,"Zone 2","Large Lake",NA,"4344-03110205000938",1768.76493633,134304.738312,"Zone 2_[10,49]","Zone 2",c(493246.306409256, 638961.558475177)
"FLLL23001-312","Over","Next",-82.0698472927995,29.7415441176275,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(586415.392440987, 638647.724187543)
"FLLL23001-313","Over","Next",-82.4471881461302,30.2270216402009,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Ocean Pond","03070204000891",693.151970988,"Zone 2","Large Lake",NA,"4137-03070204000891",9801.85273711,6931519.70988,"Zone 2_(467,805]","Zone 2",c(549295.127774125, 692020.475371268)
"FLLL23001-314","Over","Next",-82.1434304187365,29.7828610240071,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Lake Alto","03110206000837",221.154370626,"Zone 2","Large Lake",NA,"4147-03110206000837",6430.74951258,2211543.70626,"Zone 2_(215,467]","Zone 2",c(579240.176947295, 643125.093357796)
"FLLL23001-315","Over","Next",-82.0769243503457,29.723546676465,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(585763.100123379, 636639.184746681)
"FLLL23001-316","Over","Next",-82.1979733256734,29.9251157134544,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(573744.010197076, 658837.730025369)
"FLLL23001-317","Over","Next",-82.090697821581,29.7717943936777,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Little Santa Fe Lake","03110206010594",466.62652565,"Zone 2","Large Lake",NA,"4623-03110206010594",10354.6617525,4666265.2565,"Zone 2_(215,467]","Zone 2",c(584349.800101894, 641974.36763647)
"FLLL23001-318","Over","Next",-83.5369284934477,30.3849819402965,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Sampala Lake","03110102001765",44.1362276985,"Zone 2","Large Lake",NA,"4107-03110102001765",3390.45084485,441362.276985,"Zone 2_[10,49]","Zone 2",c(444457.256949622, 708695.537187586)
"FLLL23001-319","Over","Next",-82.4451320906626,30.2215322302285,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Ocean Pond","03070204000891",693.151970988,"Zone 2","Large Lake",NA,"4137-03070204000891",9801.85273711,6931519.70988,"Zone 2_(467,805]","Zone 2",c(549500.479059298, 691413.729081841)
"FLLL23001-320","Over","Next",-82.1766703713409,29.8664125496586,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Hampton Lake","03110206010854",330.181258538,"Zone 2","Large Lake",NA,"4142-03110206010854",8026.70905481,3301812.58538,"Zone 2_(215,467]","Zone 2",c(575894.158947711, 652351.821414254)
"FLLL23001-321","Over","Next",-83.1221852912646,30.0371254109605,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Townsend Pond","03110205000733",58.3583477014,"Zone 2","Large Lake",NA,"4087-03110205000733",5341.07150002,583583.477014,"Zone 2_(49,215]","Zone 2",c(484549.075507811, 670303.142666953)
"FLLL23001-322","Over","Next",-82.7590255465758,30.2385647602516,"Zone 2",498.262062028873,0.00200697599959367,"Zone 2_[10,49]","Johns Pond","03110201001146",14.8325500397,"Zone 2","Large Lake","Lake is greater than 10ha - move to LL resource - NAW","4436-03110201001146",3081.5923564,148325.500397,"Zone 2_[10,49]","Zone 2",c(519301.760651502, 692961.978234172)
"FLLL23001-323","Over","Next",-82.0678135931988,29.7294539516515,"Zone 2",529.150669973236,0.00188982090876041,"Zone 2_(805,1.59e+03]","Santa Fe Lake","03110206010595",1587.66081892,"Zone 2","Large Lake",NA,"4200-03110206010595",18439.5866022,15876608.1892,"Zone 2_(805,1.59e+03]","Zone 2",c(586632.823213523, 637308.697893635)
"FLLL23001-324","Over","Next",-82.1927120983477,29.9250488335441,"Zone 2",499.391105527112,0.00200243854752777,"Zone 2_(467,805]","Lake Sampson","03110206000708",804.313508191,"Zone 2","Large Lake",NA,"4191-03110206000708",18654.5744149,8043135.08191,"Zone 2_(467,805]","Zone 2",c(574251.348666327, 658837.730025369)
"FLLL23001-325","Over","Next",-82.1396625834928,29.769241246582,"Zone 2",542.749746138594,0.00184246977011878,"Zone 2_(215,467]","Lake Alto","03110206000837",221.154370626,"Zone 2","Large Lake",NA,"4147-03110206000837",6430.74951258,2211543.70626,"Zone 2_(215,467]","Zone 2",c(579626.720542915, 641618.68877715)
"FLLL23001-326","Over","Next",-82.328347879716,29.8403854051342,"Zone 2",457.751307256233,0.00218459234118633,"Zone 2_(49,215]","Sunshine Lake","03110206000794",74.4876154646,"Zone 2","Large Lake",NA,"4146-03110206000794",5072.24834332,744876.154646,"Zone 2_(49,215]","Zone 2",c(561302.138213065, 649255.323109592)
